,Date,Ticker,GICS Sector,GICS Sub-Industry,Close,Volume,Indicator_type,Indicator_trend,Trend,1d_pred,3d_pred,5d_pred,10d_pred
523,2020-04-16,FB,Communication Services,Interactive Media & Services,176.25,23593200.0,Hammer,Bearish,True,179.24,170.8000030517578,185.1300048828125,204.7100067138672
524,2020-06-18,FB,Communication Services,Interactive Media & Services,235.94,15782500.0,Hammer,Bullish,True,238.79,242.24000549316406,235.67999267578125,233.4199981689453
525,2020-07-31,FB,Communication Services,Interactive Media & Services,253.67,53005100.0,Hammer,Bearish,False,251.96,249.1199951171875,268.44000244140625,261.239990234375
526,2020-10-09,FB,Communication Services,Interactive Media & Services,264.45,14107800.0,Hammer,Bearish,False,275.75,271.82000732421875,265.92999267578125,284.7900085449219
527,2020-11-13,FB,Communication Services,Interactive Media & Services,276.95,10391200.0,Hammer,Bearish,True,278.96,271.9700012207031,269.70001220703125,276.9700012207031
528,2019-04-17,MCHP,Information Technology,Semiconductors,49.63,9054600.0,Hammer,Bearish,False,49.35,49.08000183105469,48.7400016784668,50.060001373291016
529,2019-05-03,MCHP,Information Technology,Semiconductors,50.38,2754400.0,Hammer,Bullish,False,48.49,45.77000045776367,44.619998931884766,41.630001068115234
530,2019-12-24,MCHP,Information Technology,Semiconductors,52.53,917400.0,Hammer,Bullish,False,52.97,52.494998931884766,53.79999923706055,55.15999984741211
531,2019-05-23,MU,Information Technology,Semiconductors,33.82,32186700.0,Hammer,Bearish,True,34.0,33.290000915527344,32.61000061035156,33.9900016784668
532,2020-03-13,MU,Information Technology,Semiconductors,42.99,35264800.0,Hammer,Bullish,True,34.47,34.689998626708984,36.11000061035156,43.47999954223633
533,2020-06-02,MU,Information Technology,Semiconductors,46.82,23035600.0,Hammer,Bullish,True,48.92,53.720001220703125,53.150001525878906,51.02000045776367
534,2020-06-29,MU,Information Technology,Semiconductors,49.15,24666200.0,Hammer,Bullish,True,51.52,49.83000183105469,49.09000015258789,49.709999084472656
535,2020-07-08,MU,Information Technology,Semiconductors,49.71,15311900.0,Hammer,Bullish,True,49.98,49.459999084472656,50.5099983215332,51.650001525878906
536,2020-09-01,MU,Information Technology,Semiconductors,45.76,14079800.0,Hammer,Bullish,True,47.83,46.47999954223633,45.150001525878906,50.209999084472656
537,2020-09-25,MU,Information Technology,Semiconductors,49.14,17773000.0,Hammer,Bearish,True,49.72,46.959999084472656,46.54999923706055,49.88999938964844
538,2020-11-24,MU,Information Technology,Semiconductors,63.95,22625600.0,Hammer,Bearish,False,63.43,64.08999633789062,69.11000061035156,71.41000366210938
539,2020-12-24,MU,Information Technology,Semiconductors,70.58,4848500.0,Hammer,Bullish,True,70.66,71.91999816894531,74.05000305175781,78.66999816894531
540,2019-04-01,MSFT,Information Technology,Systems Software,119.02,22789100.0,Hammer,Bullish,False,119.19,119.36000061035156,119.93000030517578,121.05000305175781
541,2019-04-08,MSFT,Information Technology,Systems Software,119.93,15116200.0,Hammer,Bullish,False,119.28,120.33000183105469,121.05000305175781,125.44000244140625
542,2019-05-23,MSFT,Information Technology,Systems Software,126.18,23603800.0,Hammer,Bearish,False,126.24,124.94000244140625,123.68000030517578,131.39999389648438
543,2019-05-29,MSFT,Information Technology,Systems Software,124.94,22763100.0,Hammer,Bearish,True,125.73,119.83999633789062,125.83000183105469,131.49000549316406
544,2019-07-29,MSFT,Information Technology,Systems Software,141.03,16605900.0,Hammer,Bearish,False,140.35,138.05999755859375,132.2100067138672,135.7899932861328
545,2019-08-26,MSFT,Information Technology,Systems Software,135.45,20312600.0,Hammer,Bullish,True,135.74,138.1199951171875,136.0399932861328,136.0800018310547
546,2019-09-04,MSFT,Information Technology,Systems Software,137.63,17995900.0,Hammer,Bullish,True,140.05,137.52000427246094,136.1199951171875,138.52000427246094
547,2019-09-10,MSFT,Information Technology,Systems Software,136.08,28903400.0,Hammer,Bearish,True,136.12,137.32000732421875,137.38999938964844,137.3800048828125
548,2019-10-21,MSFT,Information Technology,Systems Software,138.43,20078200.0,Hammer,Bearish,True,136.37,139.94000244140625,144.19000244140625,144.5500030517578
549,2019-12-04,MSFT,Information Technology,Systems Software,149.85,17574700.0,Hammer,Bearish,True,149.93,151.36000061035156,151.6999969482422,154.3699951171875
550,2020-01-09,MSFT,Information Technology,Systems Software,162.09,21385000.0,Hammer,Bullish,False,161.34,162.1300048828125,166.1699981689453,165.0399932861328
551,2020-01-17,MSFT,Information Technology,Systems Software,167.1,34371700.0,Hammer,Bearish,False,166.5,166.72000122070312,162.27999877929688,174.3800048828125
552,2020-03-10,MSFT,Information Technology,Systems Software,160.92,65354400.0,Hammer,Bullish,True,153.63,158.8300018310547,146.57000732421875,148.33999633789062
553,2020-05-08,MSFT,Information Technology,Systems Software,184.68,30877800.0,Hammer,Bearish,False,186.74,179.75,183.16000366210938,183.50999450683594
554,2020-05-27,MSFT,Information Technology,Systems Software,181.81,39517100.0,Hammer,Bullish,True,181.4,182.8300018310547,185.36000061035156,196.83999633789062
555,2020-06-01,MSFT,Information Technology,Systems Software,182.83,22622400.0,Hammer,Bullish,False,184.91,182.9199981689453,188.36000061035156,188.94000244140625
556,2020-06-02,MSFT,Information Technology,Systems Software,184.91,30794600.0,Hammer,Bullish,True,185.36,187.1999969482422,189.8000030517578,193.57000732421875
557,2020-07-31,MSFT,Information Technology,Systems Software,205.01,51044000.0,Hammer,Bullish,True,216.54,212.94000244140625,212.47999572753906,208.89999389648438
558,2020-12-02,MSFT,Information Technology,Systems Software,215.37,23724500.0,Hammer,Bullish,False,214.24,214.2899932861328,211.8000030517578,219.27999877929688
559,2021-03-15,MSFT,Information Technology,Systems Software,234.81,26034900.0,Hammer,Bearish,True,237.71,230.72000122070312,235.99000549316406,235.24000549316406
560,2021-03-29,MSFT,Information Technology,Systems Software,235.24,25227500.0,Hammer,Bearish,False,231.85,,,
561,2019-10-03,MRNA,Health Care,Biotechnology,15.07,1464200.0,Hammer,Bearish,False,15.51,15.3100004196167,14.15999984741211,14.539999961853027
562,2019-11-18,MRNA,Health Care,Biotechnology,19.45,920600.0,Hammer,Bullish,False,19.36,20.200000762939453,20.0,21.280000686645508
563,2021-02-12,MRNA,Health Care,Biotechnology,183.74,5705500.0,Hammer,Bearish,False,178.53,169.57000732421875,159.3699951171875,157.39999389648438
564,2019-04-17,MDLZ,Consumer Staples,Packaged Foods & Meats,50.23,4698100.0,Hammer,Bearish,True,50.09,50.36000061035156,50.0099983215332,51.47999954223633
565,2019-07-05,MDLZ,Consumer Staples,Packaged Foods & Meats,55.5,3424700.0,Hammer,Bullish,False,55.44,55.529998779296875,54.540000915527344,54.88999938964844
566,2019-08-21,MDLZ,Consumer Staples,Packaged Foods & Meats,54.3,3181100.0,Hammer,Bearish,True,54.51,54.459999084472656,54.880001068115234,56.13999938964844
567,2019-09-18,MDLZ,Consumer Staples,Packaged Foods & Meats,54.72,7898900.0,Hammer,Bullish,False,55.04,54.61000061035156,55.189998626708984,53.97999954223633
568,2019-10-24,MDLZ,Consumer Staples,Packaged Foods & Meats,53.04,5610300.0,Hammer,Bullish,True,52.77,52.83000183105469,52.45000076293945,51.7400016784668
569,2019-12-03,MDLZ,Consumer Staples,Packaged Foods & Meats,53.13,8440100.0,Hammer,Bullish,False,53.34,53.84000015258789,54.060001373291016,54.09000015258789
570,2020-01-07,MDLZ,Consumer Staples,Packaged Foods & Meats,53.92,6716300.0,Hammer,Bearish,True,54.05,54.25,54.189998626708984,55.470001220703125
571,2020-02-13,MDLZ,Consumer Staples,Packaged Foods & Meats,59.03,5872000.0,Hammer,Bullish,False,59.68,59.29999923706055,58.75,52.79999923706055
572,2020-09-01,MDLZ,Consumer Staples,Packaged Foods & Meats,58.2,5355800.0,Hammer,Bearish,False,59.01,57.880001068115234,57.5,57.970001220703125
573,2020-11-19,MDLZ,Consumer Staples,Packaged Foods & Meats,57.6,6273800.0,Hammer,Bullish,True,57.14,57.81999969482422,57.459999084472656,59.029998779296875
574,2021-03-15,MDLZ,Consumer Staples,Packaged Foods & Meats,57.23,6976800.0,Hammer,Bullish,False,57.78,57.90999984741211,58.84000015258789,60.18000030517578
575,2019-07-11,MNST,Consumer Staples,Soft Drinks,64.8,1649200.0,Hammer,Bearish,False,65.0,65.79000091552734,64.97000122070312,64.16000366210938
576,2019-12-26,MNST,Consumer Staples,Soft Drinks,63.88,1638500.0,Hammer,Bullish,False,63.57,63.54999923706055,63.279998779296875,65.33999633789062
577,2020-03-18,MNST,Consumer Staples,Soft Drinks,55.89,6467000.0,Hammer,Bearish,False,54.32,50.970001220703125,53.65999984741211,53.099998474121094
578,2021-03-15,MNST,Consumer Staples,Soft Drinks,89.31,1537100.0,Hammer,Bullish,True,89.39,87.91999816894531,89.05000305175781,91.91999816894531
579,2021-03-18,MNST,Consumer Staples,Soft Drinks,87.92,2658600.0,Hammer,Bearish,True,87.92,89.62000274658203,88.79000091552734,
580,2019-04-08,NTES,Communication Services,Interactive Home Entertainment,55.75,5049000.0,Hammer,Bullish,False,55.34,54.72200012207031,54.108001708984375,54.827999114990234
581,2019-04-11,NTES,Communication Services,Interactive Home Entertainment,54.72,1654000.0,Hammer,Bullish,True,54.89,53.14799880981445,53.20199966430664,56.145999908447266
582,2019-07-11,NTES,Communication Services,Interactive Home Entertainment,52.68,1585500.0,Hammer,Bearish,False,51.97,51.875999450683594,49.597999572753906,48.01599884033203
583,2019-11-25,NTES,Communication Services,Interactive Home Entertainment,60.92,6621000.0,Hammer,Bearish,False,62.9,63.06399917602539,63.4640007019043,61.847999572753906
584,2020-01-17,NTES,Communication Services,Interactive Home Entertainment,69.96,3912000.0,Hammer,Bearish,False,68.16,66.98799896240234,64.4219970703125,65.9000015258789
585,2020-03-13,NTES,Communication Services,Interactive Home Entertainment,63.98,5558000.0,Hammer,Bullish,True,56.67,54.08599853515625,57.012001037597656,60.27000045776367
586,2020-06-01,NTES,Communication Services,Interactive Home Entertainment,79.52,6183500.0,Hammer,Bullish,False,81.73,81.00199890136719,81.82599639892578,82.63999938964844
587,2020-06-22,NTES,Communication Services,Interactive Home Entertainment,83.64,2890000.0,Hammer,Bullish,False,87.01,87.21199798583984,86.52799987792969,88.85800170898438
588,2020-06-29,NTES,Communication Services,Interactive Home Entertainment,86.53,3008000.0,Hammer,Bearish,False,85.88,86.18199920654297,88.85800170898438,95.20999908447266
589,2021-03-01,NTES,Communication Services,Interactive Home Entertainment,110.59,3668700.0,Hammer,Bearish,False,110.13,106.26000213623047,102.08000183105469,107.08000183105469
590,2020-03-13,NFLX,Communication Services,Movies & Entertainment,336.3,9458200.0,Hammer,Bullish,True,298.84,315.4700012207031,332.8299865722656,357.1199951171875
591,2020-06-02,NFLX,Communication Services,Movies & Entertainment,427.31,3494800.0,Hammer,Bullish,False,421.97,419.6000061035156,434.04998779296875,436.1300048828125
592,2020-06-29,NFLX,Communication Services,Movies & Entertainment,447.24,4844000.0,Hammer,Bullish,True,455.04,476.8900146484375,493.1600036621094,524.8800048828125
593,2020-10-27,NFLX,Communication Services,Movies & Entertainment,488.93,3627200.0,Hammer,Bearish,True,486.24,475.739990234375,487.2200012207031,480.239990234375
594,2020-11-06,NFLX,Communication Services,Movies & Entertainment,514.73,4236300.0,Hammer,Bearish,False,470.5,490.760009765625,482.8399963378906,488.239990234375
595,2021-03-15,NFLX,Communication Services,Movies & Entertainment,520.25,3484300.0,Hammer,Bullish,True,524.03,504.7900085449219,523.1099853515625,513.9500122070312
596,2019-09-17,NVDA,Information Technology,Semiconductors,45.27,22304800.0,Hammer,Bullish,True,44.99,43.17250061035156,43.13249969482422,43.5
597,2019-11-14,NVDA,Information Technology,Semiconductors,52.45,51808000.0,Hammer,Bullish,True,51.05,51.997501373291016,52.54499816894531,54.185001373291016
598,2020-03-10,NVDA,Information Technology,Semiconductors,65.27,58064800.0,Hammer,Bullish,True,61.62,60.209999084472656,54.317501068115234,62.29499816894531
599,2020-05-27,NVDA,Information Technology,Semiconductors,85.25,117589200.0,Hammer,Bearish,True,84.87,88.0625,87.69499969482422,93.6675033569336
600,2020-06-01,NVDA,Information Technology,Semiconductors,88.06,38987600.0,Hammer,Bearish,False,88.25,87.66500091552734,88.05000305175781,91.73750305175781
601,2020-06-29,NVDA,Information Technology,Semiconductors,92.0,34224800.0,Hammer,Bullish,True,94.98,96.12249755859375,98.71749877929688,103.7699966430664
602,2020-08-06,NVDA,Information Technology,Semiconductors,113.36,24431600.0,Hammer,Bearish,False,112.0,108.5,114.43000030517578,121.41000366210938
603,2020-09-22,NVDA,Information Technology,Semiconductors,126.38,64645200.0,Hammer,Bullish,False,121.24,128.7375030517578,132.25750732421875,137.36500549316406
604,2020-09-28,NVDA,Information Technology,Semiconductors,130.35,57380800.0,Hammer,Bearish,False,132.26,136.14500427246094,136.4250030517578,142.25999450683594
605,2020-11-30,NVDA,Information Technology,Semiconductors,134.01,28695200.0,Hammer,Bullish,False,133.9,133.9600067138672,136.0675048828125,133.08749389648438
606,2020-12-11,NVDA,Information Technology,Semiconductors,130.13,20926400.0,Hammer,Bullish,False,133.09,132.4250030517578,132.72000122070312,129.0
607,2020-12-17,NVDA,Information Technology,Semiconductors,133.41,23138400.0,Hammer,Bearish,True,132.72,132.78250122070312,129.9375,131.13499450683594
608,2021-03-05,NVDA,Information Technology,Semiconductors,124.61,54284000.0,Hammer,Bearish,True,115.93,124.68250274658203,128.55999755859375,128.45750427246094
609,2019-10-03,NXPI,Information Technology,Semiconductors,107.32,2947200.0,Hammer,Bullish,True,109.88,103.75,107.25,109.80999755859375
610,2020-07-17,NXPI,Information Technology,Semiconductors,122.71,2173100.0,Hammer,Bullish,True,123.56,121.36000061035156,115.75,117.52999877929688
611,2020-11-24,NXPI,Information Technology,Semiconductors,158.47,2314000.0,Hammer,Bullish,False,157.67,158.4199981689453,160.5399932861328,157.32000732421875
612,2020-12-14,NXPI,Information Technology,Semiconductors,158.46,2075000.0,Hammer,Bearish,True,160.06,158.05999755859375,157.02999877929688,155.91000366210938
613,2021-01-13,NXPI,Information Technology,Semiconductors,177.42,1750300.0,Hammer,Bearish,False,180.0,175.0,173.6199951171875,164.3300018310547
614,2021-02-23,NXPI,Information Technology,Semiconductors,181.08,5191300.0,Hammer,Bearish,True,186.21,182.5500030517578,182.27000427246094,183.82000732421875
615,2019-04-04,ORLY,Consumer Discretionary,Specialty Stores,398.08,341800.0,Hammer,Bullish,False,401.13,399.9100036621094,407.8500061035156,399.4599914550781
616,2019-04-26,ORLY,Consumer Discretionary,Specialty Stores,379.96,1097600.0,Hammer,Bearish,True,375.0,373.54998779296875,375.7900085449219,364.7900085449219
617,2019-06-25,ORLY,Consumer Discretionary,Specialty Stores,374.46,473100.0,Hammer,Bearish,True,368.19,369.32000732421875,383.0899963378906,389.20001220703125
618,2019-10-31,ORLY,Consumer Discretionary,Specialty Stores,435.51,381400.0,Hammer,Bearish,False,437.01,433.7200012207031,440.260009765625,443.19000244140625
619,2019-11-15,ORLY,Consumer Discretionary,Specialty Stores,445.23,410100.0,Hammer,Bearish,False,449.89,438.70001220703125,438.260009765625,446.3599853515625
620,2019-11-22,ORLY,Consumer Discretionary,Specialty Stores,438.26,529200.0,Hammer,Bullish,True,438.0,445.6600036621094,446.3599853515625,439.7300109863281
621,2020-01-06,ORLY,Consumer Discretionary,Specialty Stores,434.66,837100.0,Hammer,Bearish,False,428.77,437.3699951171875,435.5,440.6000061035156
622,2020-01-17,ORLY,Consumer Discretionary,Specialty Stores,440.68,606900.0,Hammer,Bearish,False,440.6,436.04998779296875,426.80999755859375,406.2300109863281
623,2020-01-30,ORLY,Consumer Discretionary,Specialty Stores,419.88,623700.0,Hammer,Bearish,True,406.1,407.5899963378906,398.1300048828125,392.6000061035156
624,2020-06-29,ORLY,Consumer Discretionary,Specialty Stores,422.39,398100.0,Hammer,Bullish,True,421.67,427.8500061035156,422.1700134277344,427.8999938964844
625,2020-07-10,ORLY,Consumer Discretionary,Specialty Stores,420.76,475900.0,Hammer,Bullish,True,419.79,432.92999267578125,431.739990234375,442.3399963378906
626,2019-04-18,OKTA,Information Technology,Application Software,91.94,1894300.0,Hammer,Bullish,True,95.51,101.7300033569336,102.98999786376953,106.06999969482422
627,2019-11-15,OKTA,Information Technology,Application Software,117.52,826200.0,Hammer,Bullish,True,121.15,129.41000366210938,127.66999816894531,121.94999694824219
628,2020-02-18,OKTA,Information Technology,Application Software,137.9,953800.0,Hammer,Bullish,False,139.5,133.58999633789062,122.97000122070312,131.33999633789062
629,2020-06-16,OKTA,Information Technology,Application Software,188.1,2413900.0,Hammer,Bearish,False,194.32,198.19000244140625,195.6199951171875,200.22999572753906
630,2020-06-29,OKTA,Information Technology,Application Software,199.84,1743500.0,Hammer,Bearish,True,200.23,207.75999450683594,207.33999633789062,206.75
631,2020-07-15,OKTA,Information Technology,Application Software,204.05,2396200.0,Hammer,Bearish,False,202.52,213.24000549316406,210.82000732421875,210.8800048828125
632,2019-04-30,ODFL,Industrials,Trucking,99.52,809850.0,Hammer,Bearish,True,99.31,102.1933364868164,98.48666381835938,96.1933364868164
633,2019-11-13,ODFL,Industrials,Trucking,129.7,558150.0,Hammer,Bearish,False,130.05,128.72666931152344,127.40666961669922,130.39332580566406
634,2020-02-28,ODFL,Industrials,Trucking,129.2,1595400.0,Hammer,Bearish,True,133.39,137.35333251953125,132.2933349609375,118.62000274658203
635,2020-03-10,ODFL,Industrials,Trucking,127.17,1751100.0,Hammer,Bullish,True,120.0,118.62000274658203,113.56666564941406,125.24666595458984
636,2020-07-15,ODFL,Industrials,Trucking,179.36,486400.0,Hammer,Bearish,False,180.97,187.58999633789062,186.25,182.32000732421875
637,2019-05-24,PCAR,Industrials,Construction Machinery & Heavy Trucks,67.56,1143200.0,Hammer,Bullish,True,67.1,68.04000091552734,66.2300033569336,70.19999694824219
638,2019-07-05,PCAR,Industrials,Construction Machinery & Heavy Trucks,70.61,1298800.0,Hammer,Bearish,True,70.66,70.51000213623047,72.12999725341797,69.33000183105469
639,2019-07-11,PCAR,Industrials,Construction Machinery & Heavy Trucks,70.78,1055800.0,Hammer,Bullish,True,72.13,72.56999969482422,69.08000183105469,71.66999816894531
640,2019-07-30,PCAR,Industrials,Construction Machinery & Heavy Trucks,70.97,1241800.0,Hammer,Bullish,True,70.14,67.22000122070312,65.52999877929688,66.33999633789062
641,2019-11-26,PCAR,Industrials,Construction Machinery & Heavy Trucks,81.78,1451900.0,Hammer,Bullish,False,82.16,80.69999694824219,79.83999633789062,81.4000015258789
642,2019-12-20,PCAR,Industrials,Construction Machinery & Heavy Trucks,80.17,5134500.0,Hammer,Bearish,True,79.55,79.51000213623047,78.97000122070312,77.91999816894531
643,2019-12-24,PCAR,Industrials,Construction Machinery & Heavy Trucks,79.49,330300.0,Hammer,Bearish,True,79.51,78.97000122070312,79.51000213623047,78.44999694824219
644,2019-12-26,PCAR,Industrials,Construction Machinery & Heavy Trucks,79.51,513200.0,Hammer,Bearish,True,79.41,79.0999984741211,78.7300033569336,77.80999755859375
645,2020-01-13,PCAR,Industrials,Construction Machinery & Heavy Trucks,78.06,1083200.0,Hammer,Bullish,True,78.2,78.55999755859375,77.54000091552734,76.7699966430664
646,2020-04-15,PCAR,Industrials,Construction Machinery & Heavy Trucks,65.38,2735700.0,Hammer,Bearish,False,66.19,67.19999694824219,66.13999938964844,69.58999633789062
647,2020-10-08,PCAR,Industrials,Construction Machinery & Heavy Trucks,89.94,779500.0,Hammer,Bullish,False,89.22,88.54000091552734,89.16000366210938,91.69000244140625
648,2021-01-15,PCAR,Industrials,Construction Machinery & Heavy Trucks,88.16,1206800.0,Hammer,Bearish,False,89.21,98.73999786376953,97.94000244140625,91.18000030517578
649,2021-02-02,PCAR,Industrials,Construction Machinery & Heavy Trucks,91.89,2048400.0,Hammer,Bearish,True,95.67,96.58000183105469,99.41000366210938,96.05000305175781
650,2019-11-11,PANW,Information Technology,Application Software,236.01,974200.0,Hammer,Bearish,False,241.15,245.50999450683594,248.58999633789062,250.27999877929688
651,2019-12-17,PANW,Information Technology,Application Software,230.67,846700.0,Hammer,Bullish,False,229.42,230.00999450683594,231.7899932861328,235.41000366210938
652,2020-03-13,PANW,Information Technology,Application Software,151.57,1997300.0,Hammer,Bullish,True,137.17,132.5800018310547,143.52999877929688,162.5399932861328
653,2020-06-16,PANW,Information Technology,Application Software,228.7,977600.0,Hammer,Bearish,False,229.24,230.72999572753906,229.30999755859375,229.6699981689453
654,2020-07-10,PANW,Information Technology,Application Software,248.96,1362200.0,Hammer,Bullish,False,241.06,240.5,239.80999755859375,243.77000427246094
655,2020-08-06,PANW,Information Technology,Application Software,265.88,695100.0,Hammer,Bullish,False,261.25,255.22999572753906,261.55999755859375,272.5199890136719
656,2020-11-24,PANW,Information Technology,Application Software,297.17,874600.0,Hammer,Bullish,False,297.29,293.9200134277344,293.2300109863281,302.1499938964844
657,2020-12-02,PANW,Information Technology,Application Software,293.23,652300.0,Hammer,Bearish,False,296.63,302.8900146484375,302.1499938964844,323.3299865722656
658,2021-03-15,PANW,Information Technology,Application Software,344.29,592000.0,Hammer,Bullish,True,340.0,317.54998779296875,323.44000244140625,320.2300109863281
659,2019-04-02,PAYX,Information Technology,Data Processing & Outsourced Services,81.02,2425200.0,Hammer,Bullish,False,81.08,80.73999786376953,80.75,81.58999633789062
660,2019-04-25,PAYX,Information Technology,Data Processing & Outsourced Services,83.23,1569100.0,Hammer,Bearish,True,83.79,84.30999755859375,82.77999877929688,84.30999755859375
661,2019-04-26,PAYX,Information Technology,Data Processing & Outsourced Services,83.79,1017300.0,Hammer,Bullish,True,83.61,81.97000122070312,84.61000061035156,85.08000183105469
662,2019-06-06,PAYX,Information Technology,Data Processing & Outsourced Services,87.09,1393600.0,Hammer,Bullish,False,87.6,87.05000305175781,86.93000030517578,87.55999755859375
663,2019-07-12,PAYX,Information Technology,Data Processing & Outsourced Services,85.72,1747200.0,Hammer,Bullish,True,85.73,85.2300033569336,84.55999755859375,86.58000183105469
664,2019-07-15,PAYX,Information Technology,Data Processing & Outsourced Services,85.73,1525700.0,Hammer,Bearish,False,85.66,85.58999633789062,84.08999633789062,86.2300033569336
665,2019-08-19,PAYX,Information Technology,Data Processing & Outsourced Services,82.29,1036700.0,Hammer,Bearish,False,81.95,82.25,80.44999694824219,81.0
666,2019-10-21,PAYX,Information Technology,Data Processing & Outsourced Services,84.68,1066900.0,Hammer,Bearish,True,83.27,84.69999694824219,84.41999816894531,83.45999908447266
667,2019-11-08,PAYX,Information Technology,Data Processing & Outsourced Services,83.25,1718500.0,Hammer,Bullish,False,82.83,83.52999877929688,84.69999694824219,84.63999938964844
668,2019-11-15,PAYX,Information Technology,Data Processing & Outsourced Services,84.7,1319100.0,Hammer,Bearish,False,85.06,85.75,84.63999938964844,84.69999694824219
669,2019-11-27,PAYX,Information Technology,Data Processing & Outsourced Services,86.49,1249900.0,Hammer,Bullish,False,86.12,84.4800033569336,84.41999816894531,84.73999786376953
670,2019-12-30,PAYX,Information Technology,Data Processing & Outsourced Services,84.89,970900.0,Hammer,Bearish,False,85.06,84.81999969482422,84.33999633789062,86.62000274658203
671,2020-01-17,PAYX,Information Technology,Data Processing & Outsourced Services,88.24,1585600.0,Hammer,Bullish,False,88.65,89.6500015258789,87.70999908447266,86.55999755859375
672,2020-03-13,PAYX,Information Technology,Data Processing & Outsourced Services,71.56,4951100.0,Hammer,Bullish,True,57.62,63.29999923706055,51.970001220703125,60.16999816894531
673,2020-07-31,PAYX,Information Technology,Data Processing & Outsourced Services,71.92,2925400.0,Hammer,Bullish,True,72.76,72.72000122070312,73.44999694824219,74.30999755859375
674,2020-08-21,PAYX,Information Technology,Data Processing & Outsourced Services,73.91,1214300.0,Hammer,Bearish,True,75.52,75.83999633789062,77.30999755859375,76.05999755859375
675,2019-04-18,PYPL,Information Technology,Data Processing & Outsourced Services,107.36,10220700.0,Hammer,Bearish,False,106.81,107.22000122070312,110.55999755859375,111.95999908447266
676,2019-04-26,PYPL,Information Technology,Data Processing & Outsourced Services,110.56,7683200.0,Hammer,Bullish,False,112.44,110.94000244140625,111.95999908447266,110.41000366210938
677,2020-01-23,PYPL,Information Technology,Data Processing & Outsourced Services,117.89,8533900.0,Hammer,Bullish,True,116.98,116.5199966430664,117.12000274658203,119.88999938964844
678,2020-08-28,PYPL,Information Technology,Data Processing & Outsourced Services,204.48,4580300.0,Hammer,Bearish,False,204.14,210.82000732421875,191.83999633789062,186.9600067138672
679,2019-04-09,PEP,Consumer Staples,Soft Drinks,122.17,3864400.0,Hammer,Bullish,False,122.04,122.2300033569336,122.41000366210938,126.91999816894531
680,2019-09-06,PEP,Consumer Staples,Soft Drinks,137.37,3051600.0,Hammer,Bullish,True,136.4,136.36000061035156,136.44000244140625,134.7100067138672
681,2019-10-16,PEP,Consumer Staples,Soft Drinks,136.42,2812000.0,Hammer,Bullish,True,136.96,136.1199951171875,137.4499969482422,136.89999389648438
682,2019-11-15,PEP,Consumer Staples,Soft Drinks,133.81,3648700.0,Hammer,Bullish,False,134.06,133.74000549316406,134.07000732421875,135.8800048828125
683,2020-07-31,PEP,Consumer Staples,Soft Drinks,137.66,4304100.0,Hammer,Bullish,True,136.7,136.25,136.74000549316406,137.55999755859375
684,2020-08-04,PEP,Consumer Staples,Soft Drinks,137.47,2553500.0,Hammer,Bearish,True,136.25,136.74000549316406,135.1199951171875,138.11000061035156
685,2020-08-18,PEP,Consumer Staples,Soft Drinks,138.11,2638600.0,Hammer,Bearish,False,136.45,136.4600067138672,137.3000030517578,139.19000244140625
686,2020-12-24,PEP,Consumer Staples,Soft Drinks,145.06,883300.0,Hammer,Bullish,False,146.91,147.30999755859375,144.27000427246094,142.08999633789062
687,2021-03-15,PEP,Consumer Staples,Soft Drinks,133.03,5389200.0,Hammer,Bearish,True,134.01,132.52999877929688,137.8000030517578,144.80999755859375
688,2019-04-02,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,24.46,4058800.0,Hammer,Bearish,False,23.51,21.600000381469727,22.350000381469727,22.5
689,2019-06-19,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,20.96,4221200.0,Hammer,Bearish,False,20.95,20.75,20.450000762939453,20.09000015258789
690,2019-08-05,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,22.17,6594100.0,Hammer,Bearish,False,21.96,22.809999465942383,22.360000610351562,25.56999969482422
691,2019-08-27,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,30.87,7267600.0,Hammer,Bearish,False,30.93,32.77000045776367,34.0,36.66999816894531
692,2020-10-01,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,74.43,4414400.0,Hammer,Bearish,False,71.4,72.98999786376953,73.41000366210938,82.79000091552734
693,2020-12-15,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,142.03,5219500.0,Hammer,Bearish,True,145.47,149.3699951171875,139.02000427246094,179.11000061035156
694,2020-12-23,PDD,Consumer Discretionary,Internet & Direct Marketing Retail,140.25,5728500.0,Hammer,Bearish,True,152.75,166.19000244140625,177.6699981689453,180.77000427246094
695,2019-12-24,QCOM,Information Technology,Semiconductors,88.77,2435200.0,Hammer,Bullish,True,88.4,88.43000030517578,88.69000244140625,89.91000366210938
696,2019-12-27,QCOM,Information Technology,Semiconductors,88.8,5808900.0,Hammer,Bearish,True,88.43,88.69000244140625,86.51000213623047,90.97000122070312
697,2019-12-30,QCOM,Information Technology,Semiconductors,88.43,6543100.0,Hammer,Bearish,False,88.23,87.0199966430664,88.97000122070312,90.55999755859375
698,2020-01-30,QCOM,Information Technology,Semiconductors,87.78,8379400.0,Hammer,Bullish,True,85.31,88.93000030517578,90.61000061035156,90.02999877929688
